District Name,Neighborhood Name,Weekday,Year,Month,Day,Victims
Horta-Guinardó,Montbau,Wednesday,2018,10,3,2
Sant Andreu,Sant Andreu,Thursday,2018,8,9,1
Sant Andreu,Sant Andreu,Monday,2018,6,18,2
Horta-Guinardó,Montbau,Saturday,2018,7,7,2
Sant Andreu,el Bon Pastor,Thursday,2018,11,15,1
Horta-Guinardó,Sant Genís dels Agudells,Wednesday,2018,1,10,2
Sant Andreu,Sant Andreu,Friday,2018,6,1,0
Horta-Guinardó,Montbau,Saturday,2018,7,7,2
Sant Andreu,Sant Andreu,Wednesday,2018,5,2,0
Horta-Guinardó,Montbau,Monday,2018,10,29,1
Horta-Guinardó,Montbau,Friday,2018,8,17,3
Sant Andreu,Sant Andreu,Tuesday,2018,1,23,2
Sant Andreu,Sant Andreu,Wednesday,2018,2,21,1
Horta-Guinardó,la Vall d'Hebron,Wednesday,2018,8,1,1
Horta-Guinardó,la Vall d'Hebron,Thursday,2018,1,4,1
Horta-Guinardó,la Vall d'Hebron,Friday,2018,3,2,1
Horta-Guinardó,Montbau,Sunday,2018,9,30,2
Horta-Guinardó,la Vall d'Hebron,Monday,2018,12,17,1
Horta-Guinardó,la Vall d'Hebron,Friday,2018,1,26,1
Horta-Guinardó,la Vall d'Hebron,Tuesday,2018,9,18,1
Horta-Guinardó,la Vall d'Hebron,Tuesday,2018,11,13,1
Horta-Guinardó,la Vall d'Hebron,Tuesday,2018,4,3,2
Horta-Guinardó,la Vall d'Hebron,Friday,2018,9,28,1
Nou Barris,Porta,Saturday,2018,4,7,1
Nou Barris,el Turó de la Peira,Saturday,2018,6,23,1
Nou Barris,el Turó de la Peira,Wednesday,2018,12,5,3
Sant Andreu,Sant Andreu,Tuesday,2018,1,9,1
Sant Andreu,Sant Andreu,Monday,2018,3,5,1
Horta-Guinardó,Montbau,Friday,2018,8,10,3
Horta-Guinardó,Montbau,Friday,2018,7,20,1
Horta-Guinardó,Montbau,Friday,2018,11,16,2
Horta-Guinardó,Montbau,Wednesday,2018,5,23,1
Horta-Guinardó,Montbau,Wednesday,2018,6,13,1
Horta-Guinardó,Montbau,Wednesday,2018,9,5,6
Horta-Guinardó,Montbau,Friday,2018,9,21,1
Horta-Guinardó,Horta,Thursday,2018,3,8,1
Horta-Guinardó,la Vall d'Hebron,Sunday,2018,11,4,1
Horta-Guinardó,la Vall d'Hebron,Saturday,2018,10,20,1
Horta-Guinardó,la Vall d'Hebron,Thursday,2018,11,22,1
Sant Andreu,Sant Andreu,Wednesday,2018,11,28,1
Nou Barris,Porta,Wednesday,2018,6,27,2
Nou Barris,Porta,Monday,2018,6,11,2
Horta-Guinardó,la Vall d'Hebron,Saturday,2018,12,22,1
Sant Andreu,Sant Andreu,Monday,2018,9,10,1
Nou Barris,el Turó de la Peira,Thursday,2018,11,8,1
Sant Andreu,Sant Andreu,Sunday,2018,9,30,0
Nou Barris,Porta,Tuesday,2018,10,23,1
Nou Barris,Porta,Sunday,2018,10,7,1
Sant Andreu,el Bon Pastor,Tuesday,2018,7,31,1
Sant Andreu,el Bon Pastor,Wednesday,2018,6,13,1
Nou Barris,el Turó de la Peira,Thursday,2018,12,20,1
Sant Andreu,Sant Andreu,Tuesday,2018,3,20,2
Nou Barris,Porta,Monday,2018,12,10,3
Horta-Guinardó,Montbau,Friday,2018,11,23,2
Nou Barris,Porta,Saturday,2018,9,8,4
Horta-Guinardó,Horta,Sunday,2018,9,9,1
Horta-Guinardó,Horta,Thursday,2018,12,27,1
Horta-Guinardó,Horta,Tuesday,2018,5,8,1
Horta-Guinardó,Montbau,Wednesday,2018,11,21,2
Nou Barris,Porta,Friday,2018,4,27,1
Sant Andreu,el Bon Pastor,Thursday,2018,12,20,1
Horta-Guinardó,Montbau,Thursday,2018,11,22,0
Nou Barris,el Turó de la Peira,Thursday,2018,7,19,1
Horta-Guinardó,Horta,Tuesday,2018,3,13,2
Horta-Guinardó,Horta,Friday,2018,1,5,1
Horta-Guinardó,Horta,Sunday,2018,11,4,2
Horta-Guinardó,Horta,Tuesday,2018,6,26,2
Horta-Guinardó,Horta,Thursday,2018,2,15,1
Horta-Guinardó,Horta,Tuesday,2018,2,27,2
Horta-Guinardó,Horta,Friday,2018,10,5,2
Horta-Guinardó,Horta,Thursday,2018,6,7,1
Horta-Guinardó,Horta,Monday,2018,10,1,1
Horta-Guinardó,Horta,Thursday,2018,2,8,5
Horta-Guinardó,Horta,Sunday,2018,11,4,2
Horta-Guinardó,Horta,Friday,2018,2,2,1
Horta-Guinardó,Horta,Friday,2018,4,27,2
Horta-Guinardó,la Vall d'Hebron,Monday,2018,5,28,1
Sant Andreu,el Bon Pastor,Thursday,2018,3,1,1
Horta-Guinardó,Montbau,Wednesday,2018,3,7,1
Horta-Guinardó,Montbau,Tuesday,2018,1,30,1
Nou Barris,Can Peguera,Sunday,2018,4,29,0
Sant Andreu,el Bon Pastor,Thursday,2018,1,18,1
Sant Andreu,Sant Andreu,Saturday,2018,4,21,1
Sant Andreu,Sant Andreu,Friday,2018,1,19,0
Sant Andreu,Sant Andreu,Thursday,2018,12,13,1
Sant Andreu,Sant Andreu,Tuesday,2018,8,14,2
Sant Andreu,Sant Andreu,Wednesday,2018,12,26,1
Sant Andreu,Sant Andreu,Monday,2018,5,28,1
Sant Andreu,Sant Andreu,Thursday,2018,6,21,2
Sant Andreu,Sant Andreu,Wednesday,2018,4,4,1
Sant Andreu,Sant Andreu,Saturday,2018,12,1,0
Horta-Guinardó,la Vall d'Hebron,Tuesday,2018,1,23,0
Horta-Guinardó,la Vall d'Hebron,Thursday,2018,8,23,1
Horta-Guinardó,la Vall d'Hebron,Friday,2018,8,3,1
Nou Barris,Porta,Thursday,2018,6,14,1
Sant Andreu,Sant Andreu,Friday,2018,4,6,1
Sant Andreu,Sant Andreu,Sunday,2018,10,28,2
Sant Andreu,Sant Andreu,Saturday,2018,11,10,1
Sant Andreu,Sant Andreu,Saturday,2018,3,3,2
Sant Andreu,Sant Andreu,Thursday,2018,4,19,1
Horta-Guinardó,Horta,Wednesday,2018,9,12,1
Horta-Guinardó,Horta,Sunday,2018,10,7,1
Horta-Guinardó,Horta,Friday,2018,8,10,1
Horta-Guinardó,Horta,Monday,2018,12,17,1
Sant Andreu,Sant Andreu,Thursday,2018,10,18,1
Horta-Guinardó,Horta,Thursday,2018,3,8,1
Sant Andreu,el Bon Pastor,Thursday,2018,12,20,1
Sant Andreu,Sant Andreu,Friday,2018,11,2,1
Sant Andreu,el Bon Pastor,Thursday,2018,11,1,2
Nou Barris,el Turó de la Peira,Tuesday,2018,10,2,0
Sant Andreu,el Bon Pastor,Thursday,2018,11,8,2
Sant Andreu,Sant Andreu,Tuesday,2018,1,30,0
Horta-Guinardó,Montbau,Monday,2018,3,19,3
Nou Barris,Porta,Wednesday,2018,8,22,1
Nou Barris,Porta,Tuesday,2018,9,4,1
Nou Barris,Porta,Tuesday,2018,10,2,1
Horta-Guinardó,la Vall d'Hebron,Wednesday,2018,2,28,1
Horta-Guinardó,la Vall d'Hebron,Friday,2018,7,20,1
Horta-Guinardó,la Vall d'Hebron,Thursday,2018,7,26,1
Sant Andreu,Sant Andreu,Thursday,2018,3,22,1
Nou Barris,Porta,Saturday,2018,10,13,1
Sant Andreu,Sant Andreu,Tuesday,2018,10,30,2
Horta-Guinardó,Horta,Wednesday,2018,9,19,1
Horta-Guinardó,Horta,Wednesday,2018,1,10,1
Horta-Guinardó,la Vall d'Hebron,Thursday,2018,6,21,2
Horta-Guinardó,Montbau,Saturday,2018,11,3,1
Sant Andreu,Sant Andreu,Wednesday,2018,8,22,1
Nou Barris,el Turó de la Peira,Tuesday,2018,11,13,1
Sant Andreu,el Bon Pastor,Saturday,2018,4,28,1
Sant Andreu,el Bon Pastor,Thursday,2018,5,3,1
Horta-Guinardó,Montbau,Sunday,2018,1,14,0
Nou Barris,Can Peguera,Wednesday,2018,10,10,1
Nou Barris,Porta,Friday,2018,6,8,1
Nou Barris,Porta,Monday,2018,1,1,1
Nou Barris,Porta,Sunday,2018,5,6,3
Sant Andreu,Sant Andreu,Friday,2018,11,16,1
Nou Barris,Porta,Tuesday,2018,8,14,1
Nou Barris,el Turó de la Peira,Saturday,2018,8,11,1
Nou Barris,Porta,Monday,2018,10,22,1
Horta-Guinardó,Horta,Saturday,2018,12,1,2
Horta-Guinardó,la Vall d'Hebron,Tuesday,2018,4,17,3
Sant Andreu,el Bon Pastor,Tuesday,2018,9,4,1
Sant Andreu,Sant Andreu,Monday,2018,1,22,1
Nou Barris,Can Peguera,Thursday,2018,6,21,1
Horta-Guinardó,la Vall d'Hebron,Monday,2018,10,22,1
Nou Barris,Can Peguera,Tuesday,2018,9,4,3
Sant Andreu,el Bon Pastor,Friday,2018,3,9,1
Horta-Guinardó,Montbau,Wednesday,2018,6,27,1
Horta-Guinardó,Montbau,Monday,2018,11,12,1
Nou Barris,Porta,Friday,2018,9,7,1
Sant Andreu,Sant Andreu,Monday,2018,6,18,1
Sant Andreu,Sant Andreu,Tuesday,2018,9,18,1
Sant Andreu,Sant Andreu,Wednesday,2018,4,18,2
Sant Andreu,el Bon Pastor,Friday,2018,10,26,3
Sant Andreu,el Bon Pastor,Wednesday,2018,8,15,6
Horta-Guinardó,Horta,Tuesday,2018,4,24,1
Nou Barris,Porta,Friday,2018,12,21,1
Nou Barris,Can Peguera,Thursday,2018,8,2,1
Nou Barris,Can Peguera,Sunday,2018,12,2,0
Horta-Guinardó,Horta,Monday,2018,6,25,1
Horta-Guinardó,Horta,Saturday,2018,4,28,1
Nou Barris,la Guineueta,Saturday,2018,1,13,0
Nou Barris,la Guineueta,Wednesday,2018,11,28,0
Nou Barris,la Guineueta,Friday,2018,8,24,0
Horta-Guinardó,Horta,Tuesday,2018,4,10,1
Nou Barris,Can Peguera,Friday,2018,12,14,2
Sant Andreu,Sant Andreu,Thursday,2018,1,25,0
Sant Andreu,el Bon Pastor,Wednesday,2018,8,1,1
Sant Andreu,el Bon Pastor,Tuesday,2018,5,15,1
Sant Andreu,el Bon Pastor,Wednesday,2018,10,31,1
Horta-Guinardó,Horta,Friday,2018,7,27,1
Horta-Guinardó,Horta,Saturday,2018,9,1,1
Horta-Guinardó,Horta,Friday,2018,3,16,1
Horta-Guinardó,Horta,Wednesday,2018,4,25,1
Horta-Guinardó,Horta,Friday,2018,7,27,2
Nou Barris,Porta,Wednesday,2018,12,12,0
Horta-Guinardó,Horta,Thursday,2018,11,22,1
Nou Barris,Can Peguera,Friday,2018,2,2,1
Nou Barris,Porta,Sunday,2018,9,30,2
Nou Barris,Porta,Saturday,2018,3,17,1
Sant Andreu,el Bon Pastor,Friday,2018,9,28,1
Sant Andreu,Sant Andreu,Tuesday,2018,1,2,1
Sant Andreu,Sant Andreu,Monday,2018,9,10,1
Nou Barris,Porta,Sunday,2018,2,4,1
Nou Barris,Porta,Monday,2018,8,20,0
Horta-Guinardó,la Vall d'Hebron,Sunday,2018,5,13,2
Horta-Guinardó,la Vall d'Hebron,Monday,2018,11,5,1
Horta-Guinardó,la Vall d'Hebron,Tuesday,2018,12,18,4
Sant Andreu,el Bon Pastor,Thursday,2018,6,21,1
Horta-Guinardó,Horta,Wednesday,2018,4,4,1
Nou Barris,la Guineueta,Thursday,2018,4,26,0
Nou Barris,Porta,Monday,2018,5,14,1
Sant Andreu,el Bon Pastor,Wednesday,2018,1,10,1
Sant Andreu,el Bon Pastor,Thursday,2018,6,28,1
Sant Andreu,Sant Andreu,Sunday,2018,10,7,1
Sant Andreu,el Bon Pastor,Thursday,2018,12,27,1
Horta-Guinardó,Horta,Friday,2018,5,25,1
Horta-Guinardó,Horta,Wednesday,2018,10,24,1
Sant Andreu,el Bon Pastor,Friday,2018,1,26,0
Nou Barris,Porta,Wednesday,2018,1,17,2
Nou Barris,Porta,Wednesday,2018,8,29,1
Sant Andreu,el Bon Pastor,Wednesday,2018,10,3,1
Horta-Guinardó,la Vall d'Hebron,Wednesday,2018,6,20,2
Nou Barris,Porta,Monday,2018,12,10,1
Horta-Guinardó,Horta,Thursday,2018,8,9,1
Nou Barris,Porta,Monday,2018,6,18,1
Nou Barris,Porta,Sunday,2018,6,10,2
Sant Andreu,el Bon Pastor,Tuesday,2018,12,18,1
Horta-Guinardó,Horta,Friday,2018,9,21,1
Horta-Guinardó,Horta,Thursday,2018,5,24,1
Horta-Guinardó,Horta,Tuesday,2018,9,18,1
Horta-Guinardó,Horta,Friday,2018,4,27,1
Horta-Guinardó,Horta,Friday,2018,12,14,1
Sant Andreu,Sant Andreu,Friday,2018,4,20,1
Sant Andreu,Sant Andreu,Sunday,2018,1,21,1
Sant Andreu,el Bon Pastor,Tuesday,2018,12,18,0
Nou Barris,Porta,Monday,2018,2,26,1
Nou Barris,Porta,Sunday,2018,1,21,0
Nou Barris,Porta,Thursday,2018,8,23,1
Nou Barris,la Guineueta,Saturday,2018,10,13,1
Nou Barris,la Guineueta,Friday,2018,12,21,1
Horta-Guinardó,Horta,Tuesday,2018,6,5,0
Sant Andreu,Sant Andreu,Saturday,2018,1,20,1
Horta-Guinardó,Horta,Friday,2018,7,27,1
Horta-Guinardó,Horta,Tuesday,2018,4,17,1
Sant Andreu,Sant Andreu,Wednesday,2018,10,24,1
Sant Andreu,Sant Andreu,Thursday,2018,3,15,1
Nou Barris,Porta,Thursday,2018,9,6,1
Horta-Guinardó,Horta,Thursday,2018,1,25,1
Nou Barris,Porta,Tuesday,2018,1,30,1
Nou Barris,Porta,Friday,2018,10,12,1
Nou Barris,la Guineueta,Friday,2018,11,30,2
Sant Andreu,el Bon Pastor,Friday,2018,12,28,0
Horta-Guinardó,Horta,Sunday,2018,12,30,1
Horta-Guinardó,la Vall d'Hebron,Monday,2018,7,30,0
Sant Andreu,Sant Andreu,Friday,2018,11,2,1
Horta-Guinardó,la Vall d'Hebron,Monday,2018,12,31,2
Nou Barris,Porta,Thursday,2018,1,18,1
Sant Andreu,el Bon Pastor,Sunday,2018,12,30,1
Sant Andreu,el Bon Pastor,Thursday,2018,3,22,1
Sant Andreu,Sant Andreu,Friday,2018,5,25,1
Nou Barris,Porta,Friday,2018,1,5,2
Nou Barris,Porta,Friday,2018,10,19,2
Horta-Guinardó,Horta,Thursday,2018,12,13,1
Sant Andreu,Sant Andreu,Wednesday,2018,3,7,1
Horta-Guinardó,Horta,Friday,2018,1,12,1
Sant Andreu,el Bon Pastor,Saturday,2018,2,3,2
Nou Barris,Porta,Thursday,2018,11,1,0
Sant Andreu,Sant Andreu,Thursday,2018,3,1,0
Sant Andreu,Sant Andreu,Monday,2018,7,23,1
Sant Andreu,el Bon Pastor,Sunday,2018,4,1,0
Sant Andreu,Sant Andreu,Wednesday,2018,10,10,1
Horta-Guinardó,Horta,Friday,2018,5,11,2
Horta-Guinardó,Horta,Friday,2018,9,28,1
Nou Barris,Porta,Wednesday,2018,5,2,1
Nou Barris,Porta,Wednesday,2018,5,2,1
Sant Andreu,Sant Andreu,Monday,2018,3,19,1
Sant Andreu,el Bon Pastor,Monday,2018,10,29,1
Sant Andreu,el Bon Pastor,Thursday,2018,1,25,0
Nou Barris,Porta,Thursday,2018,8,23,1
Sant Andreu,Sant Andreu,Friday,2018,9,7,0
Nou Barris,Porta,Wednesday,2018,12,12,1
Sant Andreu,Sant Andreu,Thursday,2018,10,25,1
Horta-Guinardó,Horta,Wednesday,2018,9,26,1
Horta-Guinardó,Horta,Thursday,2018,7,12,1
Nou Barris,la Guineueta,Tuesday,2018,10,30,1
Horta-Guinardó,Horta,Friday,2018,11,9,1
Nou Barris,Porta,Tuesday,2018,9,18,0
Sant Andreu,Sant Andreu,Wednesday,2018,6,27,1
Sant Andreu,el Bon Pastor,Friday,2018,4,27,1
Horta-Guinardó,Horta,Sunday,2018,10,28,1
Horta-Guinardó,Horta,Friday,2018,4,20,1
Horta-Guinardó,Horta,Friday,2018,10,5,2
Nou Barris,la Guineueta,Sunday,2018,11,4,2
Horta-Guinardó,Horta,Tuesday,2018,12,11,2
Horta-Guinardó,Horta,Friday,2018,1,19,1
Sant Andreu,el Bon Pastor,Tuesday,2018,10,9,1
Nou Barris,la Guineueta,Tuesday,2018,10,9,1
Nou Barris,la Guineueta,Tuesday,2018,4,3,3
Nou Barris,la Guineueta,Thursday,2018,5,3,1
Nou Barris,la Guineueta,Monday,2018,4,9,1
Nou Barris,Porta,Friday,2018,8,3,1
Nou Barris,Porta,Monday,2018,7,9,1
Nou Barris,Porta,Thursday,2018,11,1,1
Nou Barris,la Guineueta,Saturday,2018,4,7,1
Nou Barris,Porta,Tuesday,2018,6,12,1
Sant Andreu,Sant Andreu,Friday,2018,4,6,1
Sant Andreu,el Bon Pastor,Thursday,2018,8,2,1
Horta-Guinardó,Horta,Sunday,2018,12,23,1
Sant Andreu,Sant Andreu,Saturday,2018,5,5,1
Sant Andreu,Sant Andreu,Tuesday,2018,5,15,1
Sant Andreu,Sant Andreu,Friday,2018,4,27,1
Nou Barris,Porta,Friday,2018,10,5,1
Horta-Guinardó,Horta,Wednesday,2018,4,25,1
Horta-Guinardó,Horta,Saturday,2018,2,10,2
Horta-Guinardó,Horta,Friday,2018,7,6,1
Sant Andreu,Sant Andreu,Thursday,2018,10,4,1
Sant Andreu,el Bon Pastor,Friday,2018,12,14,1
Sant Andreu,Sant Andreu,Wednesday,2018,11,28,1
Nou Barris,Porta,Sunday,2018,3,25,1
Sant Andreu,el Bon Pastor,Sunday,2018,7,8,0
Nou Barris,la Prosperitat,Friday,2018,1,12,0
Nou Barris,la Prosperitat,Tuesday,2018,1,30,1
Nou Barris,la Prosperitat,Friday,2018,10,19,1
Sant Andreu,el Bon Pastor,Wednesday,2018,6,6,1
Nou Barris,la Prosperitat,Friday,2018,11,30,0
Sant Andreu,Sant Andreu,Sunday,2018,12,2,1
Sant Andreu,Sant Andreu,Thursday,2018,5,10,1
Nou Barris,Porta,Tuesday,2018,1,2,1
Horta-Guinardó,Horta,Friday,2018,6,22,1
Nou Barris,Porta,Tuesday,2018,12,4,1
Nou Barris,la Guineueta,Friday,2018,2,23,1
Sant Andreu,Sant Andreu,Wednesday,2018,2,7,1
Nou Barris,la Guineueta,Friday,2018,11,30,1
Nou Barris,Porta,Wednesday,2018,3,14,2
Horta-Guinardó,Horta,Tuesday,2018,6,5,1
Nou Barris,la Guineueta,Friday,2018,1,12,1
Nou Barris,la Prosperitat,Friday,2018,12,28,2
Nou Barris,la Guineueta,Saturday,2018,10,13,1
Nou Barris,la Guineueta,Saturday,2018,5,12,2
Sant Andreu,el Bon Pastor,Wednesday,2018,10,24,1
Nou Barris,la Guineueta,Friday,2018,2,2,1
Nou Barris,la Guineueta,Tuesday,2018,1,23,1
Nou Barris,la Guineueta,Thursday,2018,11,15,3
Nou Barris,Porta,Thursday,2018,5,17,1
Sant Andreu,Sant Andreu,Sunday,2018,10,21,1
Sant Andreu,el Bon Pastor,Friday,2018,11,9,2
Sant Andreu,el Bon Pastor,Tuesday,2018,10,2,1
Sant Andreu,el Bon Pastor,Friday,2018,7,6,0
Nou Barris,la Guineueta,Tuesday,2018,9,18,1
Nou Barris,Porta,Saturday,2018,10,27,1
Nou Barris,la Prosperitat,Sunday,2018,5,20,0
Nou Barris,la Guineueta,Sunday,2018,1,21,1
Sant Andreu,el Bon Pastor,Sunday,2018,6,17,1
Horta-Guinardó,Horta,Friday,2018,9,21,1
Sant Andreu,el Bon Pastor,Monday,2018,11,26,1
Nou Barris,Verdun,Tuesday,2018,3,20,1
Horta-Guinardó,Horta,Thursday,2018,12,13,1
Nou Barris,la Guineueta,Thursday,2018,2,22,1
Nou Barris,Verdun,Wednesday,2018,9,19,1
Horta-Guinardó,Horta,Friday,2018,9,7,1
Nou Barris,la Prosperitat,Wednesday,2018,7,4,1
Nou Barris,la Prosperitat,Thursday,2018,7,12,1
Nou Barris,la Prosperitat,Saturday,2018,1,6,1
Nou Barris,la Prosperitat,Saturday,2018,6,2,2
Nou Barris,Porta,Thursday,2018,10,25,1
Nou Barris,la Guineueta,Thursday,2018,8,23,1
Horta-Guinardó,Horta,Thursday,2018,2,1,1
Horta-Guinardó,Horta,Tuesday,2018,10,23,1
Nou Barris,la Guineueta,Thursday,2018,6,7,1
Horta-Guinardó,Horta,Friday,2018,7,20,1
Horta-Guinardó,Horta,Monday,2018,5,21,3
Sant Andreu,el Bon Pastor,Sunday,2018,10,7,0
Horta-Guinardó,Horta,Thursday,2018,7,12,1
Horta-Guinardó,Horta,Saturday,2018,7,21,0
Horta-Guinardó,Horta,Wednesday,2018,3,28,3
Sant Andreu,Sant Andreu,Tuesday,2018,6,5,1
Horta-Guinardó,Horta,Tuesday,2018,5,29,1
Nou Barris,la Prosperitat,Sunday,2018,5,20,0
Nou Barris,la Prosperitat,Monday,2018,5,7,1
Nou Barris,la Guineueta,Saturday,2018,9,29,1
Nou Barris,la Guineueta,Thursday,2018,5,3,1
Sant Andreu,Sant Andreu,Friday,2018,4,20,2
Nou Barris,la Guineueta,Sunday,2018,5,13,0
Sant Andreu,Sant Andreu,Tuesday,2018,3,20,2
Horta-Guinardó,Horta,Wednesday,2018,8,1,1
Horta-Guinardó,Horta,Monday,2018,12,3,2
Horta-Guinardó,Horta,Friday,2018,2,16,2
Horta-Guinardó,Horta,Wednesday,2018,6,27,1
Horta-Guinardó,Horta,Saturday,2018,10,6,4
Horta-Guinardó,Horta,Tuesday,2018,4,24,1
Horta-Guinardó,Horta,Wednesday,2018,4,25,1
Horta-Guinardó,Horta,Monday,2018,1,8,1
Horta-Guinardó,Horta,Monday,2018,7,9,3
Sant Andreu,el Bon Pastor,Monday,2018,12,17,1
Nou Barris,la Prosperitat,Tuesday,2018,6,19,3
Horta-Guinardó,Horta,Tuesday,2018,2,27,1
Sant Andreu,el Bon Pastor,Friday,2018,5,25,1
Horta-Guinardó,Horta,Thursday,2018,5,3,1
Nou Barris,la Guineueta,Tuesday,2018,3,20,1
Nou Barris,la Prosperitat,Thursday,2018,5,31,1
Nou Barris,la Guineueta,Wednesday,2018,10,17,1
Nou Barris,la Guineueta,Monday,2018,8,6,1
Horta-Guinardó,Horta,Tuesday,2018,12,18,1
Horta-Guinardó,Horta,Friday,2018,4,27,1
Horta-Guinardó,Horta,Friday,2018,10,26,3
Horta-Guinardó,Horta,Tuesday,2018,9,25,2
Sant Andreu,Sant Andreu,Saturday,2018,6,23,1
Nou Barris,la Prosperitat,Tuesday,2018,12,25,1
Nou Barris,la Prosperitat,Tuesday,2018,8,14,1
Horta-Guinardó,Horta,Tuesday,2018,10,2,2
Nou Barris,la Guineueta,Wednesday,2018,5,16,1
Horta-Guinardó,Horta,Tuesday,2018,4,24,1
Nou Barris,Canyelles,Monday,2018,4,16,1
Nou Barris,Canyelles,Wednesday,2018,6,20,1
Nou Barris,Canyelles,Tuesday,2018,7,17,1
Nou Barris,Verdun,Friday,2018,10,5,1
Horta-Guinardó,Horta,Tuesday,2018,6,5,2
Sant Andreu,Sant Andreu,Tuesday,2018,4,17,1
Nou Barris,la Prosperitat,Wednesday,2018,1,31,1
Nou Barris,la Guineueta,Monday,2018,11,19,1
Sant Andreu,Sant Andreu,Wednesday,2018,5,2,1
Sant Andreu,el Bon Pastor,Monday,2018,8,27,1
Sant Andreu,Sant Andreu,Monday,2018,10,29,2
Nou Barris,Verdun,Sunday,2018,7,29,2
Nou Barris,Canyelles,Wednesday,2018,7,18,1
Horta-Guinardó,Horta,Thursday,2018,5,17,1
Horta-Guinardó,Horta,Tuesday,2018,6,12,1
Sant Andreu,el Bon Pastor,Friday,2018,9,14,1
Sant Andreu,el Bon Pastor,Tuesday,2018,5,29,1
Nou Barris,Canyelles,Monday,2018,10,22,2
Nou Barris,Canyelles,Thursday,2018,7,19,1
Nou Barris,Canyelles,Tuesday,2018,6,5,1
Horta-Guinardó,Horta,Sunday,2018,8,12,1
Nou Barris,Verdun,Friday,2018,2,2,1
Nou Barris,Verdun,Tuesday,2018,4,10,1
Nou Barris,la Prosperitat,Tuesday,2018,6,19,1
Nou Barris,la Guineueta,Tuesday,2018,10,30,1
Nou Barris,Canyelles,Friday,2018,10,19,1
Nou Barris,Canyelles,Wednesday,2018,8,22,1
Nou Barris,Canyelles,Thursday,2018,2,15,2
Nou Barris,Canyelles,Monday,2018,12,24,2
Nou Barris,Canyelles,Wednesday,2018,1,24,1
Sant Andreu,el Bon Pastor,Friday,2018,7,13,1
Nou Barris,la Prosperitat,Monday,2018,5,14,1
Nou Barris,la Prosperitat,Tuesday,2018,6,12,1
Horta-Guinardó,Horta,Wednesday,2018,9,19,1
Horta-Guinardó,Horta,Saturday,2018,3,31,1
Horta-Guinardó,Horta,Sunday,2018,11,11,2
Sant Andreu,el Bon Pastor,Tuesday,2018,7,10,1
Nou Barris,Canyelles,Saturday,2018,1,13,1
Nou Barris,la Prosperitat,Saturday,2018,2,10,0
Nou Barris,Canyelles,Thursday,2018,1,18,1
Nou Barris,Canyelles,Monday,2018,2,26,0
Nou Barris,Verdun,Sunday,2018,4,15,0
Sant Andreu,el Bon Pastor,Wednesday,2018,9,19,1
Nou Barris,Verdun,Saturday,2018,7,7,2
Nou Barris,Verdun,Monday,2018,1,15,1
Sant Andreu,Sant Andreu,Thursday,2018,10,25,1
Nou Barris,Verdun,Monday,2018,12,17,0
Sant Andreu,Sant Andreu,Friday,2018,4,27,1
Nou Barris,la Guineueta,Thursday,2018,8,16,1
Nou Barris,la Guineueta,Tuesday,2018,4,24,1
Nou Barris,la Guineueta,Tuesday,2018,4,24,2
Nou Barris,la Guineueta,Thursday,2018,9,20,1
Nou Barris,la Guineueta,Monday,2018,3,12,1
Nou Barris,la Prosperitat,Saturday,2018,4,14,0
Nou Barris,la Prosperitat,Saturday,2018,11,24,1
Nou Barris,la Prosperitat,Saturday,2018,8,4,1
Sant Andreu,el Bon Pastor,Tuesday,2018,5,8,1
Sant Andreu,el Bon Pastor,Wednesday,2018,10,17,1
Sant Andreu,Sant Andreu,Monday,2018,7,30,1
Nou Barris,Verdun,Tuesday,2018,12,4,1
Nou Barris,Canyelles,Wednesday,2018,11,28,1
Sant Andreu,el Bon Pastor,Monday,2018,1,22,2
Sant Andreu,el Bon Pastor,Sunday,2018,12,9,1
Nou Barris,la Guineueta,Tuesday,2018,7,17,1
Nou Barris,Verdun,Sunday,2018,3,18,2
Nou Barris,Verdun,Friday,2018,3,2,2
Horta-Guinardó,Horta,Monday,2018,12,17,0
Sant Andreu,Sant Andreu,Saturday,2018,7,21,1
Sant Andreu,el Bon Pastor,Friday,2018,4,27,2
Nou Barris,Verdun,Thursday,2018,8,9,1
Nou Barris,la Guineueta,Sunday,2018,9,2,1
Nou Barris,Canyelles,Thursday,2018,2,8,1
Nou Barris,Canyelles,Monday,2018,11,26,1
Sant Andreu,el Bon Pastor,Monday,2018,2,19,1
Nou Barris,la Prosperitat,Tuesday,2018,3,27,0
Nou Barris,la Prosperitat,Tuesday,2018,3,27,1
Nou Barris,Canyelles,Sunday,2018,7,15,1
Nou Barris,la Prosperitat,Wednesday,2018,5,9,1
Nou Barris,la Prosperitat,Saturday,2018,11,24,1
Sant Andreu,el Bon Pastor,Thursday,2018,2,22,1
Nou Barris,la Prosperitat,Friday,2018,10,5,1
Nou Barris,la Prosperitat,Wednesday,2018,10,31,2
Nou Barris,la Prosperitat,Friday,2018,3,16,1
Nou Barris,Canyelles,Saturday,2018,10,20,1
Nou Barris,Canyelles,Thursday,2018,12,27,1
Nou Barris,Canyelles,Friday,2018,6,8,1
Nou Barris,Canyelles,Friday,2018,5,11,4
Sant Andreu,el Bon Pastor,Monday,2018,9,3,1
Sant Andreu,Sant Andreu,Friday,2018,7,27,2
Nou Barris,Verdun,Wednesday,2018,3,7,1
Sant Andreu,el Bon Pastor,Friday,2018,3,2,2
